customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00178,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),94.15,1144.31,No
CUST-00179,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,82.06,151.76,No
CUST-00180,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.78,662.99,No
CUST-00181,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.85,5044.65,Yes
CUST-00182,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.15,2118.26,No
CUST-00183,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.66,915.49,No
CUST-00184,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.85,1545.74,No
CUST-00185,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,71.54,1521.41,Yes
CUST-00186,Male,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.8,3947.93,Yes
CUST-00187,Female,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,100.68,807.83,No
CUST-00188,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,52.22,No
CUST-00189,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.35,4200.1,Yes
CUST-00190,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,999.86,No
CUST-00191,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.32,485.89,No
CUST-00192,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.81,606.99,No
CUST-00193,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.38,3989.28,Yes
CUST-00194,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.59,1044.8,No
CUST-00195,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.45,1365.09,No
CUST-00196,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.23,104.64,Yes
CUST-00197,Female,0,No,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),58.59,2356.9,No
CUST-00198,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.16,2932.94,Yes
CUST-00199,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.63,541.82,Yes
CUST-00200,Male,1,Yes,No,24,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.34,1393.83,No
CUST-00201,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,54.3,217.79,No
CUST-00202,Female,1,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),66.11,999.44,No
CUST-00203,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.59,912.87,Yes
CUST-00204,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.04,342.12,No
CUST-00205,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.48,2174.02,No
CUST-00206,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,85.95,262.8,No
CUST-00207,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,102.66,6165.79,No
CUST-00208,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,1264.87,No
CUST-00209,Female,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.72,65.38,Yes
CUST-00210,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.08,1892.04,No
CUST-00211,Male,0,Yes,No,42,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),57.45,2413.1,No
CUST-00212,Male,1,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.41,1405.77,No
CUST-00213,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.64,3615.2,Yes
CUST-00214,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,93.86,751.16,No
CUST-00215,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,97.23,2124.51,No
CUST-00216,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.08,659.84,No
CUST-00217,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.47,5214.58,No
CUST-00218,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,53.73,212.66,No
CUST-00219,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.03,701.89,Yes
CUST-00220,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.74,5331.64,No
CUST-00221,Male,0,No,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,43.97,311.7,No
CUST-00222,Male,1,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,1271.3,No
CUST-00223,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.47,81.75,Yes
CUST-00224,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.17,5497.42,No
CUST-00225,Female,1,Yes,Yes,68,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,53.58,3643.85,No
CUST-00226,Female,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.79,221.53,No
CUST-00227,Male,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,1036.66,Yes
CUST-00228,Female,1,Yes,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.19,197.74,No
CUST-00229,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.07,575.42,Yes
CUST-00230,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),82.13,4597.47,No
CUST-00231,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.93,102.8,Yes
CUST-00232,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.65,5504.06,No
CUST-00233,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.67,433.85,Yes
CUST-00234,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,56.48,568.94,No
CUST-00235,Female,0,Yes,Yes,13,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,53.07,693.45,No
CUST-00236,Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.21,3683.86,No
CUST-00237,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.21,1332.81,No
CUST-00238,Female,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.91,687.03,No
CUST-00239,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,1076.08,No
CUST-00240,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.52,854.39,No
CUST-00241,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.02,138.41,Yes
CUST-00242,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,81.12,809.6,Yes
CUST-00243,Female,0,No,Yes,58,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,56.06,3252.72,No
CUST-00244,Male,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.58,135.15,No
CUST-00245,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.98,1003.77,No
CUST-00246,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),83.6,4445.27,No
CUST-00247,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),79.94,79.67,No
CUST-00248,Male,0,No,Yes,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.45,3500.94,No
CUST-00249,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,61.06,238.95,Yes
CUST-00250,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,166.18,Yes
CUST-00251,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,93.32,No
CUST-00252,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.0,247.19,Yes
CUST-00253,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.8,1538.23,Yes
CUST-00254,Male,0,No,No,62,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.56,3749.04,No
CUST-00255,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,39.69,No
CUST-00256,Male,1,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.35,152.96,No
CUST-00257,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.7,5678.59,Yes
CUST-00258,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,96.37,771.81,No
CUST-00259,Female,0,No,No,66,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),87.51,5772.69,Yes
CUST-00260,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,72.95,4720.62,No
CUST-00261,Male,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.19,93.75,Yes
CUST-00262,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.89,658.83,Yes
CUST-00263,Male,0,No,Yes,7,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.59,531.5,Yes
CUST-00264,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,86.59,4247.34,No
CUST-00265,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,92.46,3438.15,Yes
CUST-00266,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.52,5798.47,No
CUST-00267,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.86,3112.2,No
CUST-00268,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.81,740.73,No
CUST-00269,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),86.62,1304.4,No
CUST-00270,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.89,3348.21,No
CUST-00271,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.28,411.1,Yes
CUST-00272,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,66.53,2003.65,No
CUST-00273,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,66.19,878.52,No
CUST-00274,Female,0,No,No,45,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,62.19,2794.99,No
CUST-00275,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,365.69,No
CUST-00276,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.05,1038.46,No
CUST-00277,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.57,180.55,No
CUST-00278,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.28,1627.42,No
CUST-00279,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,89.28,979.61,No
CUST-00280,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.08,928.48,Yes
CUST-00281,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,94.01,479.11,Yes
CUST-00282,Female,0,Yes,No,64,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.29,5399.98,Yes
CUST-00283,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),78.83,2827.17,No
CUST-00284,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),72.31,4052.78,No
CUST-00285,Female,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),54.14,443.28,Yes
CUST-00286,Male,0,No,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),65.11,2094.13,No
CUST-00287,Male,0,Yes,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,60.87,4043.02,No
CUST-00288,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.23,3731.78,No
CUST-00289,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.27,2038.51,No
CUST-00290,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.36,3165.26,No
CUST-00291,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.08,862.94,No
CUST-00292,Male,1,Yes,No,46,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,70.23,3227.17,No
CUST-00293,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.76,842.91,No
CUST-00294,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.4,429.19,Yes
CUST-00295,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.04,3251.33,Yes
CUST-00296,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,72.94,289.81,No
CUST-00297,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.0,4123.13,Yes
CUST-00298,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.45,538.4,No
CUST-00299,Male,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.04,1116.71,Yes
CUST-00300,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.88,860.97,Yes
CUST-00301,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.11,241.67,No
CUST-00302,Male,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.04,1491.29,No
CUST-00303,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.67,1517.92,Yes
CUST-00304,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),104.52,5105.26,No
CUST-00305,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.59,1326.02,No
CUST-00306,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.48,1719.7,No
CUST-00307,Female,1,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.64,1024.31,No
CUST-00308,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.91,498.44,Yes
CUST-00309,Female,0,Yes,No,60,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.82,3789.13,Yes
CUST-00310,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.75,150.69,Yes
CUST-00311,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.35,4990.7,No
CUST-00312,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,87.09,6109.77,No
CUST-00313,Female,0,No,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.27,3694.49,No
CUST-00314,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.02,4278.24,No
CUST-00315,Male,0,No,Yes,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.49,3903.4,No
CUST-00316,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,1017.0,No
CUST-00317,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.52,6386.02,No
CUST-00318,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.83,373.12,No
CUST-00319,Male,0,No,No,57,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,87.54,4962.84,No
CUST-00320,Female,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.06,1023.64,No
CUST-00321,Female,1,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,84.64,3056.16,No
