gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargePerTenure,NumServices,HighValue,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr
1,1,0,1,2,1,0,102.89,201.52,0,34.3,3,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
1,0,0,0,11,0,0,75.06,839.03,1,6.26,1,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
0,1,1,0,10,1,1,64.9,665.05,0,5.9,3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False
1,0,1,0,3,1,1,18.25,56.4,0,4.56,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,1,1,17,1,1,50.78,856.87,1,2.82,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0,20,1,1,99.4,2004.04,0,4.73,4,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,1,1,28,0,1,57.23,1587.39,0,1.97,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,1,1,1,54.53,48.08,0,27.26,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,50,1,1,96.56,4830.58,0,1.89,4,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,9,1,0,53.49,476.85,1,5.35,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,1,1,0,46,1,0,54.5,2487.04,0,1.16,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,0,20,1,1,91.56,1845.16,1,4.36,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,60,1,1,57.43,3435.68,0,0.94,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,0,0,56,1,0,18.25,1029.04,0,0.32,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,69,1,0,18.25,1256.99,0,0.26,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,0,29,1,1,86.62,2522.42,0,2.89,3,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,0,1,1,28,1,1,23.43,662.01,1,0.81,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
0,0,0,0,66,1,1,63.49,4194.89,0,0.95,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,0,1,41,1,0,79.09,3242.05,1,1.88,3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,1,48,1,0,21.09,1023.12,1,0.43,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,42,1,0,94.05,3939.63,1,2.19,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,0,1,1,3,1,1,81.81,256.2,0,20.45,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,1,54,1,1,67.25,3628.94,1,1.22,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,4,1,1,96.24,381.46,0,19.25,3,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,0,0,0,10,1,1,100.29,1000.58,0,9.12,3,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False
1,0,1,1,1,1,1,99.7,90.33,0,49.85,3,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,1,1,0,24,1,1,84.03,2020.13,0,3.36,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,0,0,1,18,1,0,84.25,1506.69,0,4.43,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
1,0,1,0,23,1,1,85.47,1958.05,0,3.56,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,0,1,1,34,1,1,20.56,704.86,0,0.59,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
0,0,0,1,1,1,0,89.2,70.63,0,44.6,3,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False
0,0,1,0,1,1,1,86.41,82.67,1,43.2,3,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
0,0,1,0,64,1,1,29.81,1907.51,0,0.46,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
1,1,0,0,16,1,1,94.21,1495.99,1,5.54,2,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,0,1,1,22,1,1,27.74,618.2,0,1.21,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,36,1,1,84.52,3045.13,0,2.28,4,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
0,0,1,1,8,1,1,61.6,495.89,0,6.84,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,0,6,1,1,19.24,109.62,0,2.75,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,61,1,1,34.61,2101.07,1,0.56,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,55,1,0,26.61,1468.14,0,0.48,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,66,1,1,85.37,5640.45,1,1.27,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,0,1,0,65,1,0,85.2,5513.16,0,1.29,3,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,0,0,1,4,1,1,28.69,106.19,0,5.74,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,3,1,0,34.23,104.64,1,8.56,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,49,1,1,92.51,4542.49,0,1.85,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,1,0,15,1,1,18.25,276.45,0,1.14,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
1,0,0,0,5,1,1,30.13,152.68,1,5.02,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,0,40,0,1,19.81,801.34,0,0.48,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
1,0,1,0,70,1,1,93.03,6529.06,0,1.31,3,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,0,0,1,9,1,1,68.37,631.8,1,6.84,3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,0,0,0,11,1,0,75.48,825.07,1,6.29,3,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,0,56,0,1,93.44,5236.35,1,1.64,3,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
1,1,1,0,26,1,1,76.38,1971.86,1,2.83,5,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0,0,1,2,1,1,87.35,178.14,1,29.12,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,61,0,1,75.58,4604.29,0,1.22,4,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
1,0,0,0,2,0,1,103.28,228.31,1,34.43,4,1,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,0,4,1,0,75.09,297.32,0,15.02,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,0,1,0,2,1,0,19.12,48.9,0,6.37,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,29,1,1,91.86,2650.57,1,3.06,3,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1,0,0,79.63,76.34,1,39.82,2,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0,0,1,1,9,1,1,78.54,685.1,0,7.85,4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,59,1,0,18.25,1069.17,0,0.3,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,60,1,0,30.8,1871.74,0,0.5,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0,1,35,1,0,65.27,2299.0,0,1.81,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
1,0,1,1,6,1,0,86.59,510.85,1,12.37,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0,0,0,11,1,0,89.12,989.77,1,7.43,2,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,0,1,0,37,1,1,89.18,3296.13,0,2.35,2,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0,1,16,1,1,52.05,858.26,0,3.06,2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,0,68,0,0,64.81,4410.69,1,0.94,3,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0,0,68,0,1,60.63,4125.12,0,0.88,2,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,1,0,40,1,1,60.45,2413.38,0,1.47,3,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
1,0,0,0,23,1,0,85.1,1962.48,1,3.55,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,43,1,0,70.82,3055.61,0,1.61,2,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,55,1,0,106.5,5834.18,0,1.9,3,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1,0,1,1,24,1,1,81.93,1973.48,0,3.28,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0,0,0,0,58,1,0,64.16,3721.68,0,1.09,2,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1,0,8,1,0,92.94,736.89,0,10.33,4,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,0,0,1,43,1,0,107.4,4614.53,1,2.44,4,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1,1,0,1,36,1,0,102.14,3677.33,0,2.76,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
1,0,1,0,26,1,1,79.45,2062.11,1,2.94,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,37,1,1,89.43,3324.1,1,2.35,2,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0,0,41,1,0,108.43,4445.56,1,2.58,4,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,0,0,64,1,0,105.11,6730.08,1,1.62,3,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1,0,1,0,43,1,1,20.4,884.19,1,0.46,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,27,1,1,75.34,2030.7,0,2.69,3,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0,1,0,58,1,0,63.52,3676.0,0,1.08,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
